customer_id,customer_name,email,phone,city,state,signup_date,membership_tier,marketing_opt_in
267,Richard Bass,taylorscott@example.com,457.656.7667x08061,New William,DC,2023-06-11,Standard,True
268,Sherry Brown,qmartinez@example.org,987.701.0415x914,North Joyhaven,WA,2024-05-26,Standard,
269,Kelli Hart,rtaylor@example.net,(244)407-9311,New Collinborough,CT,2024-12-23,Standard,
270,Jill Brown,evanstimothy@example.org,284.497.9162,Port Julie,IA,2023-07-09,Gold,
271,Kimberly Alvarez,keith19@example.com,(346)861-7662x047,New Kevinmouth,AZ,2021-09-13,Standard,False
272,Charles Khan,khill@example.com,483.658.6812x25957,Sandraland,PW,2026-02-15,Silver,
273,Dr. Larry White,david59@example.net,(999)761-0023x117,Port Lindsey,VA,2025-09-17,Standard,
274,Spencer Chandler,acampos@example.org,2944101759,Danielmouth,MS,2025-06-13,Silver,
275,Kristie Gonzalez,skim@example.org,526.283.1901,North Michael,MT,2021-06-23,Silver,False
276,Gina Fleming,nlee@example.net,385.459.8217x6619,Craigfort,IN,2024-02-01,Gold,True
277,Alison Nicholson,sandra46@example.net,(812)241-8938x984,New Thomasview,SD,2020-12-25,Standard,True
278,Dean Cook,tayloramy@example.net,903-471-9905x16991,Jenniferville,AZ,2020-11-08,Gold,
279,Gregory Woods,andrewbrown@example.org,+1-496-808-7066,Dunnville,NV,2023-08-28,Silver,
280,Stephanie Bell,samuel03@example.org,590-236-8900,North Davidburgh,LA,2021-05-20,Standard,
281,Matthew Sanchez,david67@example.net,911-648-3753,Kimberlyport,VI,2020-12-08,Silver,
282,Debra Wolfe,brownrachel@example.net,+1-774-413-2834x831,East Hollymouth,DE,2024-08-06,Platinum,False
283,Debra Chapman,margaret10@example.com,+1-867-206-6703x362,Anthonystad,AK,2020-10-20,Standard,False
284,Gabrielle Clayton,lisa93@example.org,696-460-1864x87699,Mcdonaldbury,DC,2026-02-19,Standard,
285,Michael Hill,kelseyphillips@example.net,(609)445-4490x1495,Fordmouth,AL,2026-02-14,Standard,
286,Karen Richard,rickyriley@example.org,598-451-7244x472,Port Christine,AR,2023-06-23,Standard,True
287,Cathy Hunter,criley@example.net,001-330-344-0580x935,Wilsonland,IA,2022-01-27,Standard,False
288,Sandra Becker,maynancy@example.org,2594556574,Bradleyberg,PW,2021-11-25,Gold,False
289,Daniel Edwards,shelby69@example.org,+1-226-911-3989x86818,Stewartborough,MP,2024-03-22,Silver,
290,erin lloyd,jerry51@example.net,776.951.5881,South Kristie,IN,2024-02-16,Standard,True
291,BETH MEDINA,qcraig@example.org,+1-944-555-1166x829,South Alexis,DE,2024-02-03,Silver,True
292,Michelle Harrison,martinezaustin@example.com,4218288665,Lake Kelly,MA,2023-03-10,Platinum,True
293,Leslie Jensen,jonessamantha@example.com,(776)947-2298x12099,Floresburgh,NY,2026-01-23,Standard,True
294,Raymond Hall,kpeterson@example.net,698.764.5652x20368,West Justinville,LA,2025-01-04,Standard,True
295,Stephen Roberts,vanessa13@example.net,521-238-8209x088,Walltown,MN,2022-04-27,Gold,True
296,Laura Dennis,mariahphillips@example.org,001-517-367-4124x151,Ericmouth,KY,2021-11-23,Standard,True
297,Megan Jones,patricia06@example.org,001-585-638-0032x963,Hernandezburgh,VA,2023-05-25,Gold,False
298,mark davis,aaronjones@example.net,+1-432-606-4969x357,West Elizabeth,NM,2023-08-28,Standard,False
299,Howard Castillo,robinsonsydney@example.com,(975)836-1275x15627,North Kelly,NY,2025-06-16,Standard,True
300,Jennifer Hart,jose56@example.com,866.540.4735x047,New Jamie,SC,2021-12-19,Standard,True
301,Lisa Anderson,clementsandrew@example.com,555-481-0835,Heathbury,LA,2021-05-03,Standard,False
302,Erin Lewis,shelbyjohnson@example.org,001-681-386-7024x40330,Riosberg,GU,2025-06-26,Standard,
303,Bradley Jones,vsmith@example.net,+1-621-696-3945x680,Harrisview,SD,2025-02-13,Standard,
304,JEFFREY WALKER,ehoffman@example.com,001-588-236-0765x817,Wisemouth,MN,2024-02-19,Standard,True
305,ERIC THOMAS,davisgary@example.com,001-531-226-9789,Kingport,WA,2023-07-16,Standard,False
306,Frank Cunningham,rsavage@example.net,987.387.5357,South Hollyfurt,DC,2022-09-14,Standard,
307,Paul Martin,hkane@example.org,(672)787-2866x04164,Anneburgh,FL,2025-03-21,Standard,True
308,Rebekah Crane,april47@example.com,452.428.7056,Jonestown,ME,2022-06-02,Silver,False
309,Brandon Ellis,browntaylor@example.org,858-635-0344,Claudiafurt,KS,2024-11-19,Standard,True
310,Christina Watkins,crossjoshua@example.com,001-612-989-6599,East Aaron,IN,2024-01-16,Silver,
311,Robert Thomas,thomassmith@example.org,3285767548,Bennettfurt,VT,2026-08-12,Silver,
312,Joseph Schmidt,stephaniedougherty@example.com,001-226-787-7418x652,Townsendstad,VA,2023-07-11,Silver,True
313,Sherri Knapp,patrickwhite@example.net,7373583094,Ruthhaven,PW,2023-03-22,Gold,True
314,MATTHEW MAY,swilliams@example.net,340-290-7977x278,Anthonyberg,VT,2020-10-02,Standard,
315,Bonnie Barnes,browndana@example.org,818-843-9055x29580,North Jameshaven,FL,2025-02-03,Standard,
316,Jeremy Hill,haleyortiz@example.net,001-304-348-5157x9197,East Jessicaburgh,MD,2025-01-18,Standard,True
317,Pamela Kramer,danastevens@example.net,643.424.0642,Robertborough,KY,2024-03-22,Standard,False
318,Edward Wolfe,,817-459-5587x209,Lake Ryan,SD,2025-12-23,Standard,True
319,Christine Lyons,christopher34@example.org,840.218.2727x955,Jacquelinestad,VI,2025-07-17,Standard,True
320,john rogers,lopezmichael@example.org,582.607.9799x667,Carolynfort,TX,2026-01-31,Platinum,False
321,TIMOTHY YOUNG,fisherkim@example.net,(790)228-2498x3922,West Lauraberg,AS,2023-01-31,Silver,
322,Joe Hopkins,nicoleturner@example.org,(233)961-3285,West Cory,OH,2022-10-02,Platinum,False
323,Susan Barnett,wmccarthy@example.org,(925)226-5469x6815,New Gregory,IA,2024-10-18,Standard,
324,Rodney Bishop,pmelendez@example.org,(873)403-4615,Hernandezport,MS,2022-11-22,Standard,
325,Mr. Troy White,gfleming@example.com,851-960-2529,South Desireefurt,NE,2024-09-23,Gold,True
326,David Walters,xshaw@example.com,001-758-651-2686x120,New Lisa,VA,2025-04-21,Standard,False
327,John Williams,dstevens@example.net,+1-954-765-4084x24560,Cynthiaville,MI,2025-11-28,Standard,
328,jennifer thompson,martinezduane@example.com,(445)379-3897x01550,Huntland,MA,2025-01-25,Silver,True
329,jenny johnson,jennifer16@example.org,794.949.8830,Port Selena,KY,2026-03-29,Standard,
330,destiny powers,rbrowning@example.com,306-530-6244x795,North Jenna,IN,2025-02-27,Standard,True
331,Michael Wilcox,vwalters@example.net,(478)805-5557x2773,Richardshire,CO,2021-01-21,Standard,False
332,Haley Clark,kevin57@example.net,602.999.2959x660,South Samantha,DC,2024-06-18,Silver,
333,Becky Foster,victoriaduncan@example.org,(768)765-3694,Lake Nicolemouth,NY,2022-12-12,Platinum,
334,Scott Simpson,cmitchell@example.org,(864)808-5721,Jenkinstown,RI,2023-11-22,Gold,
335,Kathy Miller,udougherty@example.net,529.471.5096,Woodbury,HI,2022-01-08,Standard,False
336,Christina Anderson,klinejamie@example.com,539.973.2781x952,North Kaitlynchester,VI,2023-07-05,Standard,False
337,James Logan,nicole81@example.net,001-898-307-7046x05687,East Melanieshire,WV,2023-10-18,Standard,True
338,Holly Douglas,robinpope@example.org,915-617-7345x475,Brookeberg,FL,2025-06-05,Gold,True
339,Spencer Elliott,kristopher29@example.net,577-642-2294x6430,New Alexander,MN,2023-10-22,Standard,True
340,Whitney Sullivan,teresaschneider@example.net,758.556.7287x27601,Jamieberg,KY,2025-01-01,Standard,False
341,BARBARA GONZALEZ,ostevens@example.org,001-383-235-0615x8148,Knightbury,IA,2024-04-30,Standard,False
342,Melissa Curtis,jeremylove@example.org,6942841312,East John,WV,2022-03-19,Standard,
343,Joshua Harrington,kristy13@example.com,971-673-1893,New Russellville,VA,2024-03-01,Gold,False
344,Chloe Shaffer,qgay@example.com,+1-547-725-8784x448,Ericahaven,ME,2025-12-30,Standard,
345,Peter White,floresterri@example.com,522.516.4175x8231,Warrenmouth,WI,2024-06-07,Standard,
346,Eric Lynch,mariolee@example.com,(629)525-8796,Thomasport,MN,2023-11-10,Standard,False
347,Hector Mcgee,kparker@example.com,001-660-760-6527x40334,West Ronaldfurt,MD,2021-07-18,Standard,
348,Rebecca Williamson,ggates@example.org,525.679.7067,Brownton,SC,2024-01-10,Silver,False
349,Jessica Mitchell,vtaylor@example.org,662-629-4938x17359,East Kelseyland,VI,2022-09-25,Silver,True
350,emily castaneda,nburgess@example.org,873-875-5344x90216,Yateshaven,AR,2025-05-23,Silver,
351,Alexis Kim,moyermorgan@example.com,+1-374-495-1191,New Sandraborough,WV,2026-02-26,Standard,True
352,Sabrina Owens,debrajones@example.net,001-257-886-0694,North Jeffreychester,FL,2021-02-11,Standard,False
353,Michael Nguyen,mvaldez@example.net,(292)432-3421x089,Stephaniemouth,VI,2022-03-25,Standard,False
354,Daniel Turner,oritter@example.org,001-850-527-1607x36077,Port Oscar,GU,2022-07-27,Gold,
355,Katie Lane,martinjason@example.com,001-395-956-3318x5748,North Normanchester,MO,2021-06-04,Gold,True
356,Isaac Collins,hamiltonmelanie@example.com,516.470.4502,East Aprilberg,UT,2026-06-12,Standard,
357,Kyle Clark,,001-345-496-2622x8225,South Jamesfurt,SC,2023-06-30,Standard,False
358,LISA JOHNSON,riverapamela@example.org,001-526-308-6982x2105,Mcneilville,NJ,2022-12-01,Gold,False
359,steven alexander,collinsterrance@example.com,(558)459-1779,New David,FL,2023-06-19,Standard,True
360,Brandon Powell,wrightjohn@example.net,+1-245-879-8894x25652,Port Jamesburgh,AL,2022-01-11,Standard,
361,Robert Martin,alexander77@example.com,996.373.7948,Dianahaven,MA,2021-07-14,Standard,True
362,Dawn Roman,dingram@example.net,458-341-5608,South Maria,DE,2022-09-13,Standard,False
363,Shane Parker,ftran@example.net,(468)232-3035,Amberhaven,GA,2023-12-24,Standard,
364,Christopher Walters,meganpotter@example.org,+1-896-934-0646,Morrisport,AL,2022-12-03,Gold,True
365,Mary Clark,brownrobert@example.org,623.462.6693x3513,Martinezshire,TX,2021-02-15,Standard,False
366,Michael Hodges,walshabigail@example.net,997-437-4189,Port Reneemouth,FM,2021-08-02,Silver,True
367,Jane Vance MD,ksimmons@example.net,001-874-838-1199x537,Lake Danielview,MP,2022-04-23,Silver,True
368,David Romero,qestrada@example.com,801-673-9739,Port Margaretfort,OH,2025-01-08,Gold,
369,Lisa Harrell,gwilliams@example.net,+1-919-911-3599x6605,South Lisachester,TN,2024-04-25,Standard,False
370,Christopher Mccoy,corey60@example.net,445.555.3470x574,Joystad,WI,2026-02-15,Gold,False
371,SHANNON COOK,leslietorres@example.net,965-797-2634,Lindastad,WV,2025-07-27,Standard,
372,Alan Lopez,regina84@example.net,+1-826-691-3119,Lake Matthew,MI,2021-08-19,Silver,
373,Ashley Blanchard,christina15@example.org,903.582.4073x333,North Kenneth,AK,2023-01-21,Standard,
374,Mr. Justin Murillo,robertabbott@example.net,(396)445-4655x3585,Michellebury,WY,2025-10-27,Standard,False
375,WILLIAM MUELLER,gnichols@example.net,958.937.4907,Brownburgh,AK,2023-11-27,Gold,False
376,Amy Bailey,brycegomez@example.net,694-709-7626x374,New Lauren,NY,2024-01-14,Platinum,False
377,JOSHUA MALDONADO,michelle90@example.net,001-459-211-9186x23392,Chandlermouth,CO,2026-05-10,Platinum,False
378,Michael Jennings,ejames@example.org,521-745-2647x12463,West Shannonville,NC,2021-03-29,Standard,
379,amy hawkins,cody08@example.org,4565409951,Whiteborough,MI,2022-03-23,Silver,
380,BRITTNEY BROOKS,patriciamccarthy@example.org,427.309.0814x41529,Leeberg,RI,2021-04-04,Standard,
381,Tanya Kelley,hbowers@example.net,+1-815-235-2373,Brianfort,AS,2026-03-13,Standard,False
382,Nicole Garza,alvaradoluke@example.net,001-498-986-8345,West Sheryl,NE,2025-09-27,Standard,False
383,John Henry,anna96@example.com,240.280.3149x9825,West Paulstad,ND,2023-02-07,Standard,False
384,Shelly Rodgers,williammaldonado@example.org,517.223.5137,South Jamieville,LA,2020-12-27,Gold,True
385,Robert Guerra,valerieserrano@example.com,(802)229-3946x9434,Colonfurt,KY,2020-09-14,Gold,True
386,Richard King,simsrandall@example.net,001-672-831-1127x12852,Amandaport,PR,2025-09-25,Standard,False
387,Bryan Carson,stephaniepeters@example.com,228.807.7113,North Kathryn,AS,2024-02-05,Standard,False
388,jacob rodgers,charper@example.net,233.850.9025x42573,Hernandezport,NY,2021-01-29,Standard,
389,Cory Barrett,cjohnson@example.org,298.348.2285,South Apriltown,RI,2021-01-21,Standard,True
390,Erica Johnson,suttonadam@example.org,001-306-291-3098,Pinedafurt,LA,2024-12-31,Gold,False
391,Thomas Young,wsalazar@example.net,472.778.5324x264,South Lindaberg,AZ,2024-10-15,Silver,
392,Kimberly Perez,omartinez@example.com,766.767.7767,Elizabethberg,VA,2023-06-09,Standard,False
393,Micheal Carroll,rachel86@example.com,+1-543-562-7187x4960,Andreaburgh,TN,2023-11-09,Silver,
394,Catherine Ramos,paulestrada@example.com,001-792-269-3265x7327,Port Camerontown,AL,2022-12-25,Standard,False
395,Erin Davis,james23@example.com,659-659-7752,Port Annaberg,GA,2026-03-14,Platinum,True
396,Lisa Moore,rgraves@example.net,812.971.0267,Port Andrew,UT,2023-03-03,Standard,
397,Jeremy Armstrong,fshannon@example.net,001-655-815-1229,North Victoria,WY,2026-08-09,Standard,False
398,Mark Carter,gomeztonya@example.com,6992625438,Floresburgh,AR,2026-06-10,Standard,True
399,Deborah Ferrell,billy71@example.com,+1-502-990-9046,Priceview,UT,2024-07-28,Platinum,False
400,Jose Chaney,vrussell@example.org,(348)237-4417x158,Port Kathleen,IA,2022-12-05,Gold,False
401,Christian Solis,shieldsalec@example.org,001-559-312-9751x9102,North Jennifer,CO,2021-02-14,Gold,
402,Crystal Williams,hughescolleen@example.org,337.492.7490x7280,West Douglas,ND,2020-09-12,Standard,
403,Caleb Gill,jacobmorris@example.org,(869)649-6843,Jillhaven,AL,2024-02-17,Platinum,
404,Darlene Webster,browntroy@example.net,7963170159,Jessicamouth,NV,2024-08-09,Silver,True
405,JACQUELINE EVANS,vedwards@example.org,892.905.6775,Hayesberg,WA,2022-10-28,Standard,
406,Alexander Taylor,patrick26@example.com,8629292310,West Matthew,AK,2025-03-07,Standard,False
407,Ronald Nash,jeremy79@example.net,466.527.0511x5794,Larachester,NM,2023-08-30,Standard,True
408,Christopher Mccoy,mcarr@example.org,545.752.5971x07563,Port Rachel,SC,2020-10-02,Standard,
409,Rachel Peters,holly25@example.net,001-239-793-3797,South Karenmouth,CO,2026-03-04,Standard,False
410,steven valentine,carl63@example.com,001-425-607-3305x597,Toddmouth,PA,2023-11-08,Standard,True
411,Robert Lopez,phillipsbruce@example.org,884.336.6044x32400,Stevenberg,NV,2025-12-23,Gold,
412,Linda Blake,gilesstephen@example.org,001-997-742-9250x105,West Marie,MS,2024-06-06,Silver,
413,Maria Foster,christie04@example.com,001-490-480-2711,New Frankbury,CO,2023-12-23,Platinum,True
414,Gina Gutierrez,vasquezamy@example.net,(262)281-3721x43308,South Bobby,IN,2025-03-16,Silver,False
415,TIFFANY TAYLOR,marcus60@example.net,001-947-206-8103x90339,Jacquelineshire,FM,2025-03-24,Standard,
416,carly lewis,hermanjulie@example.com,685-886-2394x535,Lake Justintown,NV,2022-11-19,Standard,
417,kayla sullivan,danielhughes@example.org,001-633-594-3945x7039,West Alexanderburgh,VI,2024-04-18,Gold,True
418,Dr. Nathan Ellis MD,samanthacastillo@example.net,931-891-0090x0404,North Brian,IL,2022-09-05,Silver,False
419,Natalie Watson,robert04@example.org,442-247-3107,North Jennymouth,VI,2024-07-20,Silver,
420,Denise Johnson,sbrown@example.org,816.460.0767,New Phyllisland,WI,2025-12-30,Standard,
421,Michelle Harris,andrew43@example.org,001-370-709-6873x045,Hooverside,GA,2025-12-08,Standard,True
422,Molly Fernandez,jill56@example.org,001-865-775-4278,Millerview,FM,2022-12-01,Standard,True
423,Maria Hayes,pamelacooper@example.net,(395)882-9236,New Amyhaven,CT,2021-07-02,Standard,True
424,Joshua Dunlap,gabriellafrench@example.com,755-886-8639,East Daniellemouth,FL,2024-02-17,Gold,True
425,Chelsea Smith,simpsonruth@example.net,536-443-8130x0041,North Jonville,NE,2025-09-06,Standard,False
426,Alexandra Harper,paul34@example.com,+1-697-999-0707x550,Mullinsville,NE,2026-05-07,Standard,True
427,Heather Mata,yvang@example.org,917.248.1131x7653,Kylemouth,IL,2024-10-22,Standard,
428,Michael Watkins,wallssean@example.net,(374)996-8049,South Kelly,GA,2024-05-11,Standard,
429,JESSICA MCDANIEL,gonzaleztodd@example.org,(326)404-2359x7371,East Joy,PA,2020-11-30,Standard,False
430,Jacob Hale,ericksonrachael@example.com,+1-681-767-0468x6111,Moralesbury,PW,2024-01-20,Silver,False
431,Alexander Miller,elizabethgriffin@example.net,(584)471-2961x803,Deanfurt,AL,2026-03-30,Silver,False
432,Alexandria Warren,brenda04@example.org,337-433-7773x12688,Port William,VI,2022-11-28,Standard,True
433,William Jones,johnmolina@example.net,(834)960-6056x035,Lake Rebecca,NJ,2025-03-29,Silver,False
434,stacy lucas,johnboyd@example.com,001-616-990-6181x20546,Kevinside,PA,2024-05-13,Gold,True
435,Travis Dixon,stodd@example.net,001-389-699-2751x758,Sarahport,PA,2022-08-21,Standard,
436,Taylor Solomon,michaeltorres@example.com,764.549.6392x43588,Perkinsburgh,DE,2023-10-04,Silver,True
437,Margaret Harris,isaac75@example.org,(874)897-8524x9141,North Jacobview,NM,2025-01-09,Gold,
438,Lauren Hill DDS,josephjarvis@example.net,291.376.6512x2150,Danielside,KY,2023-05-28,Standard,
439,Patrick Henderson,vanceashley@example.org,659-744-6333,East Andrew,OR,2021-06-10,Standard,
440,Robert Bryan,ambersmith@example.org,599-547-1136,Lynchburgh,PW,2022-07-30,Standard,True
441,David Parker,ogriffin@example.org,667-572-6960,Kimhaven,MA,2021-12-30,Gold,True
442,Mr. Ryan Obrien MD,burkeholly@example.com,(663)535-5643,Burkefort,AK,2022-08-10,Gold,False
443,Maria Brown,pricemichael@example.com,5766761645,Rhondaview,NJ,2024-10-17,Standard,False
444,KEVIN HOLMES,meghanwerner@example.com,3316219804,Hernandezberg,PR,2021-08-16,Silver,False
445,Charlotte Ortiz,abigailhall@example.org,+1-309-324-8762x303,West Lisaburgh,ND,2023-04-17,Standard,False
446,philip cummings,amandalopez@example.org,424-580-8806x22072,Audreyview,NH,2021-06-03,Silver,
447,Brian Wright,jonesnicholas@example.org,878-676-8868x7859,Jacksonfort,DC,2022-02-24,Gold,
448,Kyle Richardson,darrell66@example.com,650-857-3036x2792,East Allen,IN,2025-07-04,Standard,False
449,James Marquez,nicole72@example.com,8328145057,New Kellyhaven,OH,2026-02-05,Silver,False
450,Sheila Mendoza,mark48@example.org,7122840083,Powellmouth,MI,2023-07-16,Standard,
451,Anthony Black,stephensonkatherine@example.com,001-580-389-8126x57422,Hillbury,AZ,2024-05-28,Gold,False
452,Casey Barnes,robertmckenzie@example.org,(489)943-0120x47137,North Elizabethmouth,RI,2020-12-09,Platinum,True
453,John Huber,crystal58@example.org,+1-998-849-3306x74584,New Kevinview,CT,2025-01-16,Gold,True
454,Sarah Robinson,stevenhernandez@example.org,001-488-956-6695x413,Port Leeton,NE,2025-08-15,Gold,True
455,JASON GOOD,sharon14@example.org,476.793.6634x3925,Castanedaville,CO,2023-02-10,Silver,True
456,brittany patterson,michaellaura@example.net,+1-220-407-2024x5591,Markton,OR,2021-03-03,Standard,True
457,Aaron Nielsen,pennyholloway@example.com,449-349-8194,Obrienview,GA,2021-03-03,Standard,
458,Anne Obrien,antonio52@example.net,975.484.4663x4533,North Christopher,OR,2024-07-15,Silver,False
459,ZACHARY MARTINEZ,campbellmarvin@example.com,001-537-966-1894,West Ericborough,MI,2025-12-05,Silver,True
460,Samuel King,lisaford@example.com,001-857-325-6592x024,Hutchinsonmouth,FL,2021-01-26,Standard,True
461,Jose Simpson,rebecca26@example.org,001-705-659-5501x78332,Prestonshire,RI,2020-12-05,Silver,
462,Randy Simon,gibsonjennifer@example.net,587-704-5069x1767,South Joseph,MH,2026-03-28,Silver,True
463,Dave Strong,ralph08@example.org,6378360601,New Mirandaport,WI,2024-08-03,Standard,True
464,William Lewis,kimberly36@example.net,001-452-683-0615x3701,Lake Kelly,KS,2024-04-11,Standard,False
465,Christina Martin,hubbardkeith@example.net,001-981-712-1031x421,New Katieside,NH,2023-03-03,Standard,
466,Mr. Richard Kelly,gomezpaul@example.org,+1-440-591-1225,Ritterstad,AK,2023-09-28,Gold,True
